-1.003	-2.002
-0.998	-2.005
-0.999	-1.999
-1.004	-1.998
-0.999	-1.999
-1.006	-2.005
-0.999	-2.002
-0.999	-2.000
-0.998	-1.999
-0.998	-1.999
-0.994	-2.002
-0.999	-2.004
-0.999	-2.001
-1.003	-2.001
-1.004	-2.000
-1.001	-2.003
-0.997	-2.001
-0.999	-2.001
-1.001	-1.998
-1.000	-2.001
-0.997	-2.001
-0.998	-2.000
-0.997	-2.001
-0.996	-2.001
-1.001	-1.995
-0.999	-2.003
-1.003	-1.998
-1.002	-2.004
-1.000	-1.998
-0.999	-2.000
-1.001	-1.998
-0.998	-2.001
-0.999	-1.998
-0.997	-2.000
-1.001	-1.998
-0.998	-1.996
-0.997	-1.998
-1.001	-2.002
-0.998	-2.000
-1.001	-1.998
-0.999	-2.001
-1.001	-2.001
-1.002	-1.999
-1.003	-1.996
-1.001	-1.999
-1.004	-2.002
-0.996	-1.999
-0.998	-1.999
-1.002	-2.003
-0.996	-1.999
-0.996	-2.001
-0.996	-2.001
-0.994	-1.996
-1.002	-1.997
-0.998	-1.997
-1.000	-2.003
-1.000	-1.997
-1.001	-1.994
-1.002	-2.001
-1.002	-2.003
-0.997	-2.004
-1.001	-2.004
-0.998	-1.999
-1.000	-2.002
-0.997	-2.000
-1.003	-2.004
-0.999	-2.004
-1.004	-2.001
-0.997	-2.000
-1.001	-1.996
-0.997	-1.999
-0.998	-2.000
-0.999	-1.999
-1.000	-2.002
-0.996	-1.996
-1.000	-2.000
-1.004	-2.000
-1.001	-1.998
-1.002	-1.999
-1.002	-2.000
-1.000	-1.999
-1.000	-1.997
-1.002	-2.004
-1.001	-2.005
-0.996	-1.998
-0.997	-1.999
-1.003	-1.998
-1.002	-1.997
-1.001	-2.000
-1.000	-2.002
-1.004	-2.002
-1.003	-2.002
-0.998	-1.999
-0.999	-1.999
-1.000	-1.995
-1.003	-2.000
-1.002	-1.999
-1.000	-1.999
-1.001	-2.002
-0.997	-2.000
-1.004	-2.002
-1.000	-2.001
-0.998	-1.998
-1.001	-2.001
-0.999	-2.003
-1.000	-1.999
-1.000	-2.004
-0.999	-1.999
-0.999	-2.001
-0.998	-1.997
